SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,ESCHOOL,HSCHOOL,BUS_COUNTS,FnB_COUNTS
MLS Listing,,Condo/Co-op,2323 W Pershing Rd #116,Chicago,IL,60609,258888,3.0,2.0,CHI - New City,1501.0,0,2006,31,172.0,787.00,Active,,,https://www.redfin.com/IL/Chicago/2323-W-Pershing-Rd-60609/unit-116/home/18934318,MRED as Distributed by MLS Grid,11956035,N,Y,41.822435800000000,-87.683154600000000,101,5168,1102,EVERETT,KELLY HS,34,5
MLS Listing,,Multi-Family (2-4 Unit),3440 S Hamilton Ave,Chicago,IL,60608,475000,6.0,2.0,CHI - McKinley Park,,3484,1964,3,,0.00,Active,,,https://www.redfin.com/IL/Chicago/3440-S-Hamilton-Ave-60608/home/14077365,MRED as Distributed by MLS Grid,11971414,N,Y,41.830949800000000,-87.679243600000000,37,4186,256,EVERETT,KELLY HS,47,4
MLS Listing,,Parking,3555 W Ainslie St Unit P1,Chicago,IL,60625,17000,,,CHI - Albany Park,,0,0,274,,25.00,Active,,,https://www.redfin.com/IL/Chicago/3555-W-Ainslie-St-60625/unit-P-1/home/26804466,MRED as Distributed by MLS Grid,11721360,N,Y,41.970042600000000,-87.718012000000000,522,2361,628,VOLTA,ROOSEVELT,39,14
MLS Listing,,Condo/Co-op,4820 N Avers Ave Unit GE,Chicago,IL,60625,150000,2.0,1.0,CHI - Albany Park,800.0,0,1924,18,188.0,190.00,Active,,,https://www.redfin.com/IL/Chicago/4820-N-Avers-Ave-60625/unit-GE/home/18929336,MRED as Distributed by MLS Grid,11963364,N,Y,41.968854700000000,-87.724809700000000,471,3136,1307,VOLTA,ROOSEVELT,29,8
MLS Listing,,Condo/Co-op,3807 W Ainslie St Unit B,Chicago,IL,60625,195000,2.0,1.0,CHI - Albany Park,900.0,0,0,32,217.0,285.00,Active,,,https://www.redfin.com/IL/Chicago/3807-W-Ainslie-St-60625/unit-B/home/12601268,MRED as Distributed by MLS Grid,11954968,N,Y,41.969963500000000,-87.723583300000000,566,2959,1202,VOLTA,ROOSEVELT,35,9
MLS Listing,,Single Family Residential,5041 N Harding Ave,Chicago,IL,60625,650000,4.0,4.0,CHI - Albany Park,2546.0,4181,0,2,255.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/5041-N-Harding-Ave-60625/home/13495447,MRED as Distributed by MLS Grid,11972506.0,N,Y,41.973150800000000,-87.726720000000000,173,3220,1702,VOLTA,ROOSEVELT,40,9
MLS Listing,,Multi-Family (5+ Unit),5047 N Central Park Ave,Chicago,IL,60625,2295000,27.0,12.0,CHI - North Park,,10082,1923,103,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5047-N-Central-Park-Ave-60625/home/13493902,MRED as Distributed by MLS Grid,11914692,N,Y,41.973355200000000,-87.718027400000000,110,2254,978,VOLTA,ROOSEVELT,37,11
MLS Listing,,Single Family Residential,5148 W George St,Chicago,IL,60641,345000,4.0,1.0,Belmont Central,3450.0,3762,1926,27,100.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/5148-W-George-St-60641/home/13441445,MRED as Distributed by MLS Grid,11896227,N,Y,41.933462200000000,-87.755978400000000,730,2228,4171,FALCONER,FOREMAN HS,24,3
MLS Listing,,Single Family Residential,5224 W Nelson St,Chicago,IL,60641,325000,5.0,2.0,CHI - Belmont Cragin,,3125,1927,6,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5224-W-Nelson-St-60641/home/13442953,MRED as Distributed by MLS Grid,11969638,N,Y,41.936166100000000,-87.757625700000000,927,1796,4041,FALCONER,FOREMAN HS,26,5
MLS Listing,,Single Family Residential,3030 N Knox Ave,Chicago,IL,60641,549000,4.0,2.0,CHI - Belmont Cragin,1810.0,3484,1927,81,303.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/3030-N-Knox-Ave-60641/home/13446667,MRED as Distributed by MLS Grid,11927089,N,Y,41.936167900000000,-87.743503200000000,425,1731,2974,FALCONER,FOREMAN HS,34,9
MLS Listing,,Single Family Residential,5012 W Fletcher St,Chicago,IL,60641,359000,3.0,1.0,CHI - Belmont Cragin,,4375,1915,4,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5012-W-Fletcher-St-60641/home/13441548,MRED as Distributed by MLS Grid,11969362.0,N,Y,41.938039500000000,-87.752363900000000,286,2048,3411,FALCONER,FOREMAN HS,28,4
MLS Listing,,Single Family Residential,3355 N Keating Ave,Chicago,IL,60641,380000,3.0,1.5,CHI - Portage Park,2284.0,4575,1918,8,166.0,0.00,Active,February-4-2024 11:00 AM,February-4-2024 02:00 PM,https://www.redfin.com/IL/Chicago/3355-N-Keating-Ave-60641/home/13458715,MRED as Distributed by MLS Grid,11950110.0,N,Y,41.942321800000000,-87.744982900000000,451,1812,2371,FALCONER,FOREMAN HS,36,3
MLS Listing,,Multi-Family (2-4 Unit),4911 W Melrose St,Chicago,IL,60641,409900,4.0,2.0,CHI - Portage Park,,3484,1925,178,,0.00,Active,,,https://www.redfin.com/IL/Chicago/4911-W-Melrose-St-60641/home/13459378,MRED as Distributed by MLS Grid,11813096,N,Y,41.939541300000000,-87.749941300000000,122,2178,3060,FALCONER,FOREMAN HS,27,3
MLS Listing,,Multi-Family (2-4 Unit),4929 W Wolfram St,Chicago,IL,60641,659000,6.0,3.0,CHI - Belmont Cragin,,4125,1921,58,,0.00,Active,,,https://www.redfin.com/IL/Chicago/4929-W-Wolfram-St-60641/home/13440671,MRED as Distributed by MLS Grid,11943540.0,N,Y,41.932131600000000,-87.750225000000000,914,2662,3897,FALCONER,FOREMAN HS,29,8
MLS Listing,,Vacant Land,2848 N Cicero Ave,Chicago,IL,60641,899000,,,CHI - Belmont Cragin,,9750,0,146,,0.00,Active,,,https://www.redfin.com/IL/Chicago/2848-N-Cicero-Ave-60641/home/161006416,MRED as Distributed by MLS Grid,11859980,N,Y,41.932921100000000,-87.746995800000000,856,2289,3593,FALCONER,FOREMAN HS,34,10
MLS Listing,,Vacant Land,2836 N Cicero Ave,Chicago,IL,60641,859000,,,CHI - Belmont Cragin,,13750,0,146,,0.00,Active,,,https://www.redfin.com/IL/Chicago/2836-N-Cicero-Ave-60641/home/49702793,MRED as Distributed by MLS Grid,11859872,N,Y,41.932687000000000,-87.747043000000000,888,2310,3625,FALCONER,FOREMAN HS,32,10
MLS Listing,,Multi-Family (5+ Unit),4632-38 W Barry Ave,Chicago,IL,60641,1430000,16.0,8.0,CHI - Belmont Cragin,,8280,1913,13,,0.00,Active,,,https://www.redfin.com/IL/Chicago/4632-W-Barry-Ave-60641/home/189489163,MRED as Distributed by MLS Grid,11953411,N,Y,41.937193800000000,-87.743519200000000,277,1685,2847,FALCONER,FOREMAN HS,34,10
MLS Listing,,Single Family Residential,5709 N Mango Ave,Chicago,IL,60646,361500,3.0,1.0,CHI - Jefferson Park,937.0,3484,1951,9,386.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/5709-N-Mango-Ave-60646/home/13510767,MRED as Distributed by MLS Grid,11968530.0,N,Y,41.985073300000000,-87.771661200000000,795,4705,2473,FARNSWORTH,TAFT HS,18,7
MLS Listing,,Condo/Co-op,5778 N Elston Ave #0,Chicago,IL,60646,364999,3.0,2.0,CHI - Jefferson Park,2900.0,3125,1958,180,126.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/5778-N-Elston-Ave-60646/home/18907988,MRED as Distributed by MLS Grid,11853815.0,N,Y,41.986208800000000,-87.771316900000000,969,4735,2605,FARNSWORTH,TAFT HS,14,6
MLS Listing,,Single Family Residential,5524 N Luna Ave,Chicago,IL,60630,555000,5.0,3.0,CHI - Jefferson Park,2200.0,3125,1925,98,252.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/5524-N-Luna-Ave-60630/home/13499400,MRED as Distributed by MLS Grid,11917250,N,Y,41.981894100000000,-87.767376700000000,698,5231,1834,FARNSWORTH,TAFT HS,21,11
MLS Listing,,Vacant Land,5700 N Central Ave,Chicago,IL,60646,3000000,,,CHI - Jefferson Park,,0,0,83,,0.00,Active,,,https://www.redfin.com/IL/Chicago/5700-N-Manton-Ave-60646/home/13509651,MRED as Distributed by MLS Grid,11930128,N,Y,41.985891900000000,-87.768511500000000,1037,5049,2437,FARNSWORTH,TAFT HS,16,6
MLS Listing,,Parking,1925 N Humboldt Blvd Unit P-14,Chicago,IL,60647,18000,,,Humboltd Condos,,150,2005,878,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1925-N-Humboldt-Blvd-60647/unit-P14/home/18915137,MRED as Distributed by MLS Grid,11214586,N,Y,41.916364100000000,-87.701461500000000,371,2214,977,YATES,CLEMENTE H,32,41
MLS Listing,,Multi-Family (2-4 Unit),1635 N Kedzie Ave,Chicago,IL,60647,460000,7.0,4.5,CHI - Humboldt Park,,3125,0,7,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1635-N-Kedzie-Ave-60647/home/13416141,MRED as Distributed by MLS Grid,11968944,N,Y,41.911172100000000,-87.706552400000000,202,1729,1937,YATES,CLEMENTE H,32,28
MLS Listing,,Multi-Family (2-4 Unit),3138 W Wabansia Ave,Chicago,IL,60647,475000,4.0,2.0,CHI - Humboldt Park,,4356,1887,37,,0.00,Active,,,https://www.redfin.com/IL/Chicago/3138-W-Wabansia-Ave-60647/home/13415993,MRED as Distributed by MLS Grid,11953145,N,Y,41.912141800000000,-87.706119400000000,242,1841,1790,YATES,CLEMENTE H,34,32
MLS Listing,,Single Family Residential,1941 N Sawyer Ave,Chicago,IL,60647,499999,5.0,2.0,CHI - Logan Square,1460.0,4425,1880,17,342.0,0.00,Active,February-4-2024 11:30 AM,February-4-2024 01:00 PM,https://www.redfin.com/IL/Chicago/1941-N-Sawyer-Ave-60647/home/13418134,MRED as Distributed by MLS Grid,11962503,N,Y,41.916811800000000,-87.708413600000000,315,2584,1495,YATES,CLEMENTE H,31,26
MLS Listing,,Condo/Co-op,1938 N Sawyer Ave #2,Chicago,IL,60647,799000,3.0,2.0,Logan Square,1900.0,0,2023,17,421.0,250.00,Active,February-4-2024 12:00 PM,February-4-2024 01:30 PM,https://www.redfin.com/IL/Chicago/1938-N-Sawyer-Ave-60647/unit-2/home/185296553,MRED as Distributed by MLS Grid,11963669,N,Y,41.916757200000000,-87.708622400000000,313,2586,1519,YATES,CLEMENTE H,32,26
MLS Listing,,Single Family Residential,1736 N Humboldt Blvd,Chicago,IL,60647,1200000,5.0,3.5,CHI - Humboldt Park,,3125,2020,19,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1736-N-Humboldt-Blvd-60647/home/113144248,MRED as Distributed by MLS Grid,11937327,N,Y,41.913105200000000,-87.702641900000000,103,1869,1469,YATES,CLEMENTE H,38,38
MLS Listing,,Townhouse,2001 N Albany Ave,Chicago,IL,60647,695000,3.0,2.5,CHI - Logan Square,2500.0,0,2015,3,278.0,275.00,Active,February-11-2024 12:00 PM,February-11-2024 02:00 PM,https://www.redfin.com/IL/Chicago/2001-N-Albany-Ave-60647/home/171312425,MRED as Distributed by MLS Grid,11971700.0,N,Y,41.917521900000000,-87.705068100000000,483,2572,1125,YATES,CLEMENTE H,32,37
MLS Listing,,Vacant Land,1428 E 70th St,Chicago,IL,60637,80000,,,CHI - South Shore,,0,0,264,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1428-E-70th-St-60637/home/175700105,MRED as Distributed by MLS Grid,11784593.0,N,Y,41.768111000000000,-87.589746000000000,61,1676,2555,WADSWORTH,HYDE PARK,36,3
MLS Listing,,Parking,6414 S Woodlawn Ave Unit U-3,Chicago,IL,60637,12500,,,CHI - Woodlawn,,150,2005,878,,10.00,Active,,,https://www.redfin.com/IL/Chicago/6414-S-Woodlawn-Ave-60637/unit-U-3/home/177424781,MRED as Distributed by MLS Grid,11213873,N,Y,41.778202200000000,-87.596448700000000,172,1651,1093,WADSWORTH,HYDE PARK,43,2
MLS Listing,,Parking,6800 S Dante Ave Unit P-13,Chicago,IL,60637,8000,,,CHI - South Shore,,180,2006,895,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6800-S-Dante-Ave-60637/unit-P-13/home/177290045,MRED as Distributed by MLS Grid,11198230,N,Y,41.771342600000000,-87.589846200000000,526,2142,2229,WADSWORTH,HYDE PARK,42,2
MLS Listing,,Parking,6800 S Dante Ave Unit P-14,Chicago,IL,60637,8000,,,CHI - South Shore,,180,2006,895,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6800-S-Dante-Ave-60637/unit-P-14/home/177707117,MRED as Distributed by MLS Grid,11198234,N,Y,41.771342600000000,-87.589846200000000,526,2142,2229,WADSWORTH,HYDE PARK,42,2
MLS Listing,,Parking,6800 S Dante Ave Unit P-15,Chicago,IL,60637,8000,,,CHI - South Shore,,180,2006,895,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6800-S-Dante-Ave-60637/unit-P-15/home/177424797,MRED as Distributed by MLS Grid,11198238,N,Y,41.771342600000000,-87.589846200000000,526,2142,2229,WADSWORTH,HYDE PARK,42,2
MLS Listing,,Vacant Land,6632 S Drexel Ave,Chicago,IL,60637,99900,,,CHI - Woodlawn,,3149,0,88,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6632-S-Drexel-Ave-60637/home/188492364,MRED as Distributed by MLS Grid,11925894.0,N,Y,41.774007900000000,-87.603728500000000,519,2141,970,WADSWORTH,HYDE PARK,42,3
MLS Listing,,Vacant Land,6508 S Woodlawn Ave,Chicago,IL,60637,75000,,,CHI - Woodlawn,,2516,0,131,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6508-S-Woodlawn-Ave-60637/home/143408845,MRED as Distributed by MLS Grid,11893660.0,N,Y,41.776502000000000,-87.596448900000000,170,1886,1191,WADSWORTH,HYDE PARK,38,1
MLS Listing,,Vacant Land,6744 S Dorchester Ave,Chicago,IL,60637,60000,,,CHI - South Shore,,4250,0,171,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6744-S-Dorchester-Ave-60637/home/147882477,MRED as Distributed by MLS Grid,11862376.0,N,Y,41.771702300000000,-87.591530000000000,630,2247,2048,WADSWORTH,HYDE PARK,41,2
MLS Listing,,Vacant Land,6538 S Kimbark Ave,Chicago,IL,60638,100000,,,CHI - Woodlawn,,4125,0,176,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6538-S-Kimbark-Ave-60637/home/186491449,MRED as Distributed by MLS Grid,11858627.0,N,Y,41.775764400000000,-87.594985000000000,173,2049,1387,WADSWORTH,HYDE PARK,43,1
MLS Listing,,Condo/Co-op,6825 S Harper Ave Unit 1S,Chicago,IL,60637,174900,2.0,2.0,CHI - South Shore,1200.0,0,1931,95,146.0,329.00,Active,,,https://www.redfin.com/IL/Chicago/6825-S-Harper-Ave-60637/unit-1S/home/26824489,MRED as Distributed by MLS Grid,11922087,N,Y,41.770750500000000,-87.587721300000000,441,2009,2472,WADSWORTH,HYDE PARK,41,3
MLS Listing,,Vacant Land,1520 E 66th Pl,Chicago,IL,60637,160000,,,CHI - Woodlawn,,5670,0,173,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1520-E-66th-Pl-60637/home/147835171,MRED as Distributed by MLS Grid,11860184,N,Y,41.774507000000000,-87.587933000000000,204,1892,2175,WADSWORTH,HYDE PARK,41,2
MLS Listing,,Vacant Land,6321 S Ingleside Ave,Chicago,IL,60637,199000,,,CHI - Woodlawn,,3049,0,13,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6321-S-Ingleside-Ave-60637/home/101675677,MRED as Distributed by MLS Grid,11965868,N,Y,41.779747500000000,-87.601355800000000,178,1285,508,WADSWORTH,HYDE PARK,49,7
MLS Listing,,Condo/Co-op,6547 S Woodlawn Ave #2,Chicago,IL,60637,205900,3.0,2.0,CHI - Woodlawn,1700.0,0,1890,38,121.0,200.00,Active,,,https://www.redfin.com/IL/Chicago/6547-S-Woodlawn-Ave-60637/unit-2/home/12676148,MRED as Distributed by MLS Grid,11952261,N,Y,41.775430600000000,-87.595858700000000,72,2058,1330,WADSWORTH,HYDE PARK,37,1
MLS Listing,,Condo/Co-op,6617 S Ingleside Ave Unit 4S,Chicago,IL,60637,184900,2.0,2.0,CHI - Woodlawn,1150.0,0,2008,26,161.0,202.00,Active,,,https://www.redfin.com/IL/Chicago/6617-S-Ingleside-Ave-60637/unit-4S/home/13099719,MRED as Distributed by MLS Grid,11958638,N,Y,41.774438900000000,-87.601848900000000,322,2073,983,WADSWORTH,HYDE PARK,41,3
MLS Listing,,Condo/Co-op,6324 S Kimbark Ave #105,Chicago,IL,60637,174900,1.0,1.0,CHI - Woodlawn,650.0,0,0,29,269.0,235.00,Active,,,https://www.redfin.com/IL/Chicago/6324-S-Kimbark-Ave-60637/unit-105/home/12643367,MRED as Distributed by MLS Grid,11957136,N,Y,41.779751000000000,-87.595123800000000,328,1516,1197,WADSWORTH,HYDE PARK,45,6
MLS Listing,,Condo/Co-op,6601 S Kimbark Ave #1,Chicago,IL,60637,135000,2.0,1.0,CHI - Woodlawn,1600.0,0,1900,163,84.0,163.00,Active,,,https://www.redfin.com/IL/Chicago/6601-S-Kimbark-Ave-60637/unit-1/home/18912306,MRED as Distributed by MLS Grid,11868965,N,Y,41.774886000000000,-87.594221900000000,213,2204,1527,WADSWORTH,HYDE PARK,41,2
MLS Listing,,Condo/Co-op,1525 E 65th St #1,Chicago,IL,60637,212000,2.0,1.5,CHI - Woodlawn,1200.0,0,1910,114,177.0,254.00,Active,,,https://www.redfin.com/IL/Chicago/1525-E-65th-St-60637/unit-1/home/12673142,MRED as Distributed by MLS Grid,11908077,N,Y,41.776807100000000,-87.587861500000000,187,1837,2070,WADSWORTH,HYDE PARK,41,2
MLS Listing,,Vacant Land,1440 E 66th Pl,Chicago,IL,60637,140000,,,CHI - Woodlawn,,5040,0,172,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1440-E-66th-Pl-60637/home/21875959,MRED as Distributed by MLS Grid,11862369,N,Y,41.774473900000000,-87.589647700000000,395,2079,2003,WADSWORTH,HYDE PARK,44,2
MLS Listing,,Vacant Land,1424 E Marquette Rd,Chicago,IL,60637,120000,,,CHI - Woodlawn,,3810,0,178,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1424-E-Marquette-Rd-60637/home/147731265,MRED as Distributed by MLS Grid,11857138,N,Y,41.775386900000000,-87.590259400000000,460,2123,1885,WADSWORTH,HYDE PARK,44,2
MLS Listing,,Condo/Co-op,6825 S Harper Ave Unit 2S,Chicago,IL,60637,175000,2.0,2.0,CHI - South Shore,1200.0,0,1911,44,146.0,325.00,Active,,,https://www.redfin.com/IL/Chicago/6825-S-Harper-Ave-60637/unit-2S/home/26824479,MRED as Distributed by MLS Grid,11950713,N,Y,41.770750500000000,-87.587721300000000,441,2009,2472,WADSWORTH,HYDE PARK,41,3
MLS Listing,,Condo/Co-op,1411 E 67th Pl Unit 1E,Chicago,IL,60637,249900,4.0,2.0,CHI - South Shore,1400.0,0,1912,9,179.0,178.00,Active,,,https://www.redfin.com/IL/Chicago/1411-E-67th-Pl-60637/unit-1E/home/175305137,MRED as Distributed by MLS Grid,11968512,N,Y,41.772121000000000,-87.590635000000000,547,2277,2089,WADSWORTH,HYDE PARK,38,2
MLS Listing,,Vacant Land,6821 S Harper Ave,Chicago,IL,60637,249000,,,CHI - South Shore,,3920,0,25,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6821-S-Harper-Ave-60637/home/148049730,MRED as Distributed by MLS Grid,11959134,N,Y,41.770838000000000,-87.587575000000000,423,2020,2478,WADSWORTH,HYDE PARK,40,3
MLS Listing,,Multi-Family (2-4 Unit),6645 S Minerva Ave,Chicago,IL,60637,340000,6.0,4.0,CHI - Woodlawn,,3484,1908,15,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6645-S-Minerva-Ave-60637/home/13926784,MRED as Distributed by MLS Grid,11946988,N,Y,41.773749600000000,-87.597004200000000,150,2257,1389,WADSWORTH,HYDE PARK,26,1
MLS Listing,,Multi-Family (2-4 Unit),6627 S Maryland Ave,Chicago,IL,60637,350000,6.0,4.5,CHI - Woodlawn,,3125,1890,37,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6627-S-Maryland-Ave-60637/home/13928199,MRED as Distributed by MLS Grid,11953038,N,Y,41.774168500000000,-87.604269600000000,581,2122,933,WADSWORTH,HYDE PARK,44,4
MLS Listing,,Condo/Co-op,6504 S Minerva Ave Unit U3N,Chicago,IL,60637,262000,3.0,2.0,CHI - Woodlawn,1350.0,0,0,139,194.0,370.00,Active,,,https://www.redfin.com/IL/Chicago/6504-S-Minerva-Ave-60637/unit-U3N/home/183996575,MRED as Distributed by MLS Grid,11888460,N,Y,41.776570800000000,-87.597648300000000,259,1833,1070,WADSWORTH,HYDE PARK,43,2
MLS Listing,,Multi-Family (2-4 Unit),6620 S Drexel Ave,Chicago,IL,60637,300000,8.0,2.0,CHI - Woodlawn,,0,1890,178,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6620-S-Drexel-Ave-60637/home/12584558,MRED as Distributed by MLS Grid,11836012,N,Y,41.774327800000000,-87.603731700000000,524,2094,923,WADSWORTH,HYDE PARK,43,4
MLS Listing,,Vacant Land,6601 S Minerva Ave,Chicago,IL,60637,320000,,,CHI - Woodlawn,,7405,0,489,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6601-S-Minerva-Ave-60637/home/25709821,MRED as Distributed by MLS Grid,11643548,N,Y,41.774888000000000,-87.596946000000000,33,2096,1280,WADSWORTH,HYDE PARK,37,1
MLS Listing,,Vacant Land,1510 E 67th St,Chicago,IL,60637,499000,,,CHI - Woodlawn,,12196,0,457,,0.00,Active,,,https://www.redfin.com/IL/Chicago/1510-E-67th-St-60637/home/147915880,MRED as Distributed by MLS Grid,11609888,N,Y,41.773584000000000,-87.588155000000000,232,1951,2211,WADSWORTH,HYDE PARK,35,2
MLS Listing,,Multi-Family (2-4 Unit),6609 S Maryland Ave,Chicago,IL,60637,399997,5.0,2.5,CHI - Woodlawn,,3049,1898,31,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6609-S-Maryland-Ave-60637/home/187192717,MRED as Distributed by MLS Grid,11955522,N,Y,41.774634900000000,-87.604270400000000,591,2053,865,WADSWORTH,HYDE PARK,47,4
MLS Listing,,Multi-Family (2-4 Unit),7049 S Dante Ave,Chicago,IL,60637,430000,9.0,6.0,CHI - South Shore,,0,2006,13,,0.00,Active,,,https://www.redfin.com/IL/Chicago/7049-S-Dante-Ave-60637/home/13926265,MRED as Distributed by MLS Grid,11962052,N,Y,41.766357300000000,-87.589221500000000,168,1409,2786,WADSWORTH,HYDE PARK,26,5
MLS Listing,,Multi-Family (2-4 Unit),6636 S Ingleside Ave,Chicago,IL,60637,420000,5.0,4.5,CHI - Woodlawn,,3920,1924,95,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6636-S-Ingleside-Ave-60637/home/13928498,MRED as Distributed by MLS Grid,11922024,N,Y,41.773819300000000,-87.602417800000000,373,2165,1041,WADSWORTH,HYDE PARK,35,2
MLS Listing,,Multi-Family (2-4 Unit),6541 S Ellis Ave,Chicago,IL,60619,449900,5.0,3.0,CHI - Woodlawn,,3125,1893,1,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6541-S-Ellis-Ave-60637/home/13928482,MRED as Distributed by MLS Grid,11973311,N,Y,41.775608000000000,-87.600643100000000,316,1908,910,WADSWORTH,HYDE PARK,48,5
MLS Listing,,Single Family Residential,6417 S Drexel Ave,Chicago,IL,60637,779500,5.0,3.5,CHI - Woodlawn,3600.0,3125,2023,12,217.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/6417-S-Drexel-Ave-60637/home/22909878,MRED as Distributed by MLS Grid,11965983,N,Y,41.778067000000000,-87.602475000000000,166,1531,503,WADSWORTH,HYDE PARK,55,5
MLS Listing,,Single Family Residential,6642 S Drexel Ave,Chicago,IL,60637,685000,5.0,4.5,CHI - Woodlawn,4000.0,3136,1899,3,171.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/6642-S-Drexel-Ave-60637/home/13928141,MRED as Distributed by MLS Grid,11972453.0,N,Y,41.773696800000000,-87.603625300000000,508,2187,1018,WADSWORTH,HYDE PARK,39,2
MLS Listing,,Single Family Residential,6626 S Ingleside Ave,Chicago,IL,60637,789900,5.0,3.5,CHI - Woodlawn,3000.0,6168,2024,3,263.0,0.00,Active,,,https://www.redfin.com/IL/Chicago/6626-S-Ingleside-Ave-60637/home/21871817,MRED as Distributed by MLS Grid,11970392,N,Y,41.774127400000000,-87.602491400000000,384,2119,996,WADSWORTH,HYDE PARK,39,2
MLS Listing,,Multi-Family (2-4 Unit),6354 S Greenwood Ave,Chicago,IL,60637,710000,9.0,7.0,CHI - Woodlawn,,3920,1900,102,,0.00,Active,,,https://www.redfin.com/IL/Chicago/6354-S-Greenwood-Ave-60637/home/52635356,MRED as Distributed by MLS Grid,11916893.0,N,Y,41.778847400000000,-87.599524200000000,121,1451,738,WADSWORTH,HYDE PARK,50,7
