Unnamed: 0,PROP_TYPE,ADDRESS,CITY,ZIP,PRICE,LOCATION,SQFT,YR_BUILT,MLS#,LATITUDE,LONGITUDE,PARK_DIST,HOSPITAL_D,RAIL_DIST,BUS_COUNTS,FnB_COUNTS
2388,Multi-Family,3745 W Division St,Chicago,60651.0,375000.0,CHI - Humboldt Park,2025.42278203724,1920.0,11928449.0,41.9025104,-87.7206673,426.0,1796.0,2611.0,37.0,1.0
2389,Multi-Family,1113 N Harding Ave,Chicago,60651.0,545000.0,CHI - Humboldt Park,2025.42278203724,1923.0,11969284,41.9012853,-87.7247686,122.0,1691.0,2375.0,47.0,1.0
2390,Multi-Family,1014 N Springfield Ave,Chicago,60651.0,515000.0,CHI - Humboldt Park,2025.42278203724,1954.5356613756617,11967466,41.8995658,-87.7240302,372.0,1421.0,2122.0,47.0,3.0
2391,Multi-Family,3748 W Division St,Chicago,60651.0,1175000.0,CHI - Humboldt Park,2025.42278203724,1926.0,11963781,41.9028694,-87.7208928,403.0,1850.0,2659.0,36.0,1.0
2394,Townhouse,3941 N Pacific Ave,Chicago,60634.0,299900.0,CHI - Dunning,966.0,1945.0,11961254,41.9516988,-87.8267331,1017.0,3000.0,4997.0,14.0,1.0
2405,Single Family Residential,2602 W 79th Pl,Chicago,60652.0,260000.0,CHI - Ashburn,1279.0,1948.0,11896506,41.749329,-87.6879646,1165.0,3003.0,5173.0,19.0,2.0
2407,Single Family Residential,2547 W 81st St,Chicago,60652.0,274500.0,CHI - Ashburn,1100.0,1955.0,11972151,41.7461769,-87.6871771,1048.0,3482.0,5538.0,15.0,2.0
2427,Condo/Co-op,5711 S Calumet Ave Unit 2S,Chicago,60637.0,159999.0,CHI - Washington Park,1500.0,1954.5356613756617,11969090,41.7908092,-87.61725,160.0,1691.0,663.0,33.0,3.0
2433,Condo/Co-op,5741 S Michigan Ave Unit 1N,Chicago,60637.0,350000.0,CHI - Washington Park,2000.0,1910.0,11964719,41.7898311,-87.6219652,293.0,2089.0,895.0,56.0,4.0
2435,Condo/Co-op,5739 S Calumet Ave Unit 3S,Chicago,60637.0,270000.0,CHI - Washington Park,1600.0,1899.0,11761552,41.7900272,-87.6171766,154.0,1661.0,779.0,37.0,4.0
2436,Single Family Residential,5644 S Wabash Ave,Chicago,60637.0,349900.0,CHI - Washington Park,1741.0,1904.0,11857256,41.7915621,-87.6244077,416.0,2042.0,866.0,55.0,5.0
2437,Single Family Residential,5843 S Indiana Ave,Chicago,60637.0,415000.0,CHI - Washington Park,3000.0,1954.5356613756617,11909783,41.7879884,-87.6203194,509.0,1992.0,1096.0,42.0,4.0
2438,Multi-Family,5729 S Michigan Ave,Chicago,60637.0,430000.0,CHI - Washington Park,2025.42278203724,1905.0,11854773,41.7901871,-87.6219738,249.0,2078.0,849.0,53.0,4.0
2439,Multi-Family,5838-40 S Calumet Ave,Chicago,60637.0,690000.0,CHI - Washington Park,2025.42278203724,1909.0,11917136.0,41.7880723,-87.6176513,212.0,1695.0,1063.0,42.0,5.0
2441,Multi-Family,5720 S Michigan Ave,Chicago,60637.0,1125000.0,CHI - Washington Park,2025.42278203724,1906.0,11945118,41.7904791,-87.6228322,288.0,2084.0,862.0,53.0,4.0
2446,Multi-Family,1350 S Fairfield Ave,Chicago,60608.0,445000.0,CHI - North Lawndale,2025.42278203724,1954.5356613756617,11865568,41.8632706,-87.6947272,130.0,157.0,1344.0,40.0,5.0
2447,Multi-Family,1343 S California Ave,Chicago,60608.0,576000.0,CHI - North Lawndale,2025.42278203724,1898.0,11938080,41.8634761,-87.6955407,40.0,194.0,1377.0,39.0,4.0
2448,Multi-Family,1239 S California Ave,Chicago,60608.0,575000.0,CHI - North Lawndale,2025.42278203724,1890.0,11911323,41.8653284,-87.6955821,41.0,466.0,1654.0,37.0,2.0
2452,Multi-Family,1350 S Fairfield Ave,Chicago,60608.0,445000.0,CHI - North Lawndale,2025.42278203724,1954.5356613756617,11865568,41.8632706,-87.6947272,130.0,157.0,1344.0,40.0,5.0
2453,Multi-Family,1343 S California Ave,Chicago,60608.0,576000.0,CHI - North Lawndale,2025.42278203724,1898.0,11938080,41.8634761,-87.6955407,40.0,194.0,1377.0,39.0,4.0
2454,Multi-Family,1239 S California Ave,Chicago,60608.0,575000.0,CHI - North Lawndale,2025.42278203724,1890.0,11911323,41.8653284,-87.6955821,41.0,466.0,1654.0,37.0,2.0
2462,Condo/Co-op,2026 W Farragut Ave Unit GARDEN,Chicago,60625.0,199900.0,CHI - Lincoln Square,973.0,1927.0,11867126,41.9771506,-87.6805916,183.0,1379.0,1623.0,27.0,11.0
2464,Condo/Co-op,2219 W Foster Ave #3,Chicago,60625.0,779900.0,CHI - Lincoln Square,2025.42278203724,2023.0,11941544,41.975732,-87.6850976,269.0,1430.0,1470.0,45.0,21.0
2465,Condo/Co-op,2354 W Farragut Ave #402,Chicago,60625.0,786125.0,CHI - Lincoln Square,1655.0,2024.0,11892474,41.9768027,-87.6885451,665.0,1074.0,1580.0,44.0,18.0
2466,Condo/Co-op,2354 W Farragut Ave #406,Chicago,60625.0,826500.0,CHI - Lincoln Square,1740.0,2024.0,11892478,41.9768027,-87.6885451,665.0,1074.0,1580.0,44.0,18.0
2467,Condo/Co-op,2354 W Farragut Ave #304,Chicago,60625.0,790500.0,CHI - Lincoln Square,1860.0,2024.0,11892468,41.9768027,-87.6885451,665.0,1074.0,1580.0,44.0,18.0
2468,Condo/Co-op,2354 W Farragut Ave #301,Chicago,60625.0,830875.0,CHI - Lincoln Square,1955.0,2024.0,11892467,41.9768027,-87.6885451,665.0,1074.0,1580.0,44.0,18.0
2469,Condo/Co-op,2219 W Foster Ave #2,Chicago,60625.0,679900.0,CHI - Lincoln Square,2025.42278203724,2023.0,11941495.0,41.975732,-87.6850976,269.0,1430.0,1470.0,45.0,21.0
2470,Condo/Co-op,2354 W Farragut Ave #203,Chicago,60625.0,637500.0,CHI - Lincoln Square,1500.0,2024.0,11892465.0,41.9768027,-87.6885451,665.0,1074.0,1580.0,44.0,18.0
2471,Condo/Co-op,5348 N Ashland Ave #1,Chicago,60640.0,649000.0,Andersonville,2025.42278203724,2019.0,11886523.0,41.9794522,-87.669999,337.0,1061.0,1281.0,41.0,40.0
2473,Condo/Co-op,1935 N Fairfield Ave #209,Chicago,60647.0,335000.0,Logan Square,1072.0,1954.5356613756617,11971100,41.9168337,-87.6956289,441.0,1790.0,776.0,46.0,55.0
2474,Condo/Co-op,2771 W Francis Pl Unit 201N,Chicago,60647.0,379900.0,CHI - Logan Square,2025.42278203724,2007.0,11971229.0,41.9179734,-87.6964375,606.0,1979.0,595.0,39.0,54.0
2475,Townhouse,1904 N Campbell Ave Unit D,Chicago,60647.0,835000.0,CHI - Logan Square,2450.0,2017.0,11962144,41.9161287,-87.6904117,199.0,1395.0,340.0,52.0,65.0
2477,Condo/Co-op,2624 W Rice St Unit 3F,Chicago,60622.0,322000.0,CHI - West Town,2025.42278203724,1915.0,11903771,41.8968174,-87.6928737,466.0,964.0,1921.0,49.0,39.0
2479,Condo/Co-op,2515 W Augusta Blvd Unit 3S,Chicago,60622.0,265000.0,CHI - West Town,2025.42278203724,1891.0,11956797,41.8991638,-87.6901066,399.0,907.0,2120.0,49.0,40.0
2480,Condo/Co-op,2726 W Cortez St #3,Chicago,60622.0,399500.0,CHI - West Town,1200.0,2008.0,11971948,41.9005029,-87.6954816,411.0,470.0,2437.0,50.0,31.0
2481,Multi-Family,1137 N Francisco Ave,Chicago,60622.0,398000.0,CHI - West Town,2025.42278203724,1895.0,11970055,41.9021956,-87.6990887,116.0,218.0,2463.0,38.0,13.0
2482,Condo/Co-op,2712 W Haddon Ave #2,Chicago,60622.0,449500.0,CHI - West Town,1204.0,2000.0,11953936,41.9022329,-87.6950322,247.0,560.0,2251.0,42.0,21.0
2483,Multi-Family,861 N Francisco Ave,Chicago,60622.0,535000.0,CHI - West Town,2025.42278203724,1910.0,11968432,41.8974571,-87.6989496,424.0,507.0,2003.0,52.0,20.0
2484,Condo/Co-op,2629 W Chicago Ave #3,Chicago,60622.0,484000.0,CHI - West Town,1700.0,2006.0,11923915,41.8954607,-87.6929586,284.0,1095.0,1720.0,46.0,32.0
2485,Condo/Co-op,2714 W Cortez St #3,Chicago,60622.0,689000.0,CHI - West Town,1700.0,2023.0,11824180.0,41.9006099,-87.6950196,421.0,520.0,2387.0,52.0,36.0
2487,Condo/Co-op,2405 W Iowa St #205,Chicago,60622.0,645000.0,CHI - West Town,2025.42278203724,2022.0,11963747.0,41.8976449,-87.6871713,55.0,848.0,2109.0,43.0,37.0
2488,Condo/Co-op,2611 W Haddon Ave Unit 3W,Chicago,60622.0,729000.0,CHI - West Town,2025.42278203724,2024.0,11963225.0,41.9018325,-87.6924525,535.0,819.0,2048.0,46.0,34.0
2489,Multi-Family,1010 N Oakley Blvd,Chicago,60622.0,999000.0,CHI - West Town,2025.42278203724,1915.0,11969496,41.8997839,-87.6847191,304.0,441.0,1696.0,43.0,68.0
2490,Multi-Family,2528 W Cortez St,Chicago,60622.0,1060000.0,CHI - West Town,2025.42278203724,1902.0,11968846,41.900522,-87.690635,554.0,866.0,2015.0,44.0,37.0
2493,Condo/Co-op,2721 W Haddon Ave Unit 1W,Chicago,60622.0,775000.0,CHI - Humboldt Park,2500.0,2020.0,11970443,41.9018655,-87.6953407,252.0,509.0,2315.0,42.0,24.0
2494,Condo/Co-op,2405 W Iowa St #305,Chicago,60622.0,639900.0,CHI - West Town,2025.42278203724,2022.0,11971688.0,41.8976449,-87.6871713,55.0,848.0,2109.0,43.0,37.0
2495,Condo/Co-op,2512 W Thomas St #1,Chicago,60622.0,549900.0,CHI - West Town,2500.0,2002.0,11839844,41.9014083,-87.6900606,606.0,767.0,1879.0,45.0,38.0
2496,Multi-Family,829 N Richmond St,Chicago,60622.0,719999.0,CHI - West Town,2025.42278203724,1954.5356613756617,11967829.0,41.8964344,-87.700143,437.0,655.0,1878.0,52.0,21.0
2499,Multi-Family,2435 W Superior St,Chicago,60612.0,1150000.0,CHI - West Town,2025.42278203724,1895.0,11840751,41.8946163,-87.6882168,166.0,1304.0,1793.0,48.0,37.0
2500,Multi-Family,2751 W Haddon Ave,Chicago,60622.0,999900.0,CHI - West Town,2025.42278203724,1903.0,11756390,41.9017956,-87.6964182,192.0,392.0,2373.0,37.0,19.0
2507,Multi-Family,2606 W Haddon Ave,Chicago,60622.0,1300000.0,CHI - West Town,2025.42278203724,2004.0,11956212,41.9022795,-87.6923363,529.0,847.0,2000.0,41.0,32.0
2520,Condo/Co-op,3604 N Albany Ave Unit 1E,Chicago,60618.0,297000.0,CHI - Irving Park,1050.0,2001.0,11944060,41.9468917,-87.7056335,261.0,2610.0,1500.0,25.0,13.0
2521,Single Family Residential,3622 N Kedzie Ave,Chicago,60618.0,365000.0,CHI - Irving Park,1160.0,1915.0,11925351.0,41.9473949,-87.7080806,453.0,2558.0,1226.0,31.0,18.0
2522,Multi-Family,3805 N Sacramento Ave,Chicago,60618.0,649900.0,CHI - Irving Park,2025.42278203724,1922.0,11966672.0,41.9505364,-87.7027319,519.0,1977.0,1883.0,28.0,26.0
2523,Single Family Residential,3648 N Kedzie Ave,Chicago,60618.0,580000.0,CHI - Irving Park,2025.42278203724,1912.0,11948461,41.9480934,-87.7081574,552.0,2595.0,1223.0,34.0,23.0
2526,Multi-Family,3615 N Albany Ave,Chicago,60618.0,699000.0,CHI - Irving Park,2025.42278203724,1906.0,11922001.0,41.9471305,-87.7050971,228.0,2548.0,1559.0,24.0,16.0
2528,Single Family Residential,3720 N Troy St,Chicago,60618.0,895000.0,CHI - Irving Park,3125.0,2007.0,11610911,41.9491479,-87.7069588,588.0,2425.0,1377.0,36.0,27.0
2530,Multi-Family,3916 N Richmond St,Chicago,60618.0,1195000.0,CHI - Irving Park,2025.42278203724,1927.0,11931383,41.9527622,-87.702083,441.0,1663.0,2004.0,21.0,22.0
2561,Single Family Residential,8018 S Laflin St,Chicago,60620.0,88000.0,CHI - Auburn Gresham,1336.0,1920.0,11806178.0,41.7479461,-87.6612148,614.0,4700.0,4029.0,35.0,1.0
2563,Ranch,1413 W 79th St,Chicago,60620.0,75000.0,CHI - Auburn Gresham,2025.42278203724,1954.5356613756617,11958319.0,41.7502041,-87.6591793,255.0,4658.0,3785.0,39.0,1.0
2564,Single Family Residential,7947 S May St,Chicago,60620.0,155000.0,CHI - Auburn Gresham,2200.0,1922.0,11919656,41.7491362,-87.6522107,413.0,4880.0,3015.0,37.0,1.0
2565,Single Family Residential,8021 S Loomis Blvd,Chicago,60620.0,259900.0,CHI - Auburn Gresham,1312.0,1910.0,11959703,41.7479247,-87.6582479,415.0,4951.0,3700.0,36.0,1.0
2566,Single Family Residential,7927 S Loomis Blvd,Chicago,60620.0,239900.0,CHI - Auburn Gresham,2201.0,1918.0,11917276,41.7495974,-87.6583249,209.0,4788.0,3692.0,38.0,1.0
2567,Multi-Family,8044 S Ada St,Chicago,60620.0,285000.0,CHI - Auburn Gresham,2025.42278203724,1915.0,11893435,41.7473261,-87.6574772,481.0,5074.0,3625.0,35.0,1.0
2568,Single Family Residential,8051 S Laflin St,Chicago,60620.0,285900.0,CHI - Auburn Gresham,2400.0,1954.5356613756617,11958376,41.7470794,-87.6606369,598.0,4835.0,3979.0,33.0,1.0
2569,Single Family Residential,7843 S Ada St,Chicago,60620.0,114900.0,CHI - Auburn Gresham,1505.0,1910.0,11933227,41.7510032,-87.6567451,18.0,4807.0,3515.0,38.0,1.0
2570,Condo/Co-op,1846 W Birchwood Ave #4,Chicago,60626.0,147500.0,CHI - Rogers Park,900.0,1969.0,11918940,42.0182039,-87.677389,154.0,4420.0,517.0,27.0,8.0
2571,Condo/Co-op,7553 N Ridge Ave #2,Chicago,60645.0,179900.0,CHI - Rogers Park,1000.0,1954.5356613756617,11916036,42.0191817,-87.6844412,784.0,5003.0,1286.0,34.0,7.0
2572,Condo/Co-op,7332 N Winchester Ave Unit 1N,Chicago,60626.0,165000.0,CHI - Rogers Park,686.0,1949.0,11955760,42.015119,-87.67961,66.0,4192.0,953.0,29.0,15.0
2573,Condo/Co-op,2044 W Jarvis Ave Unit 2G,Chicago,60645.0,145900.0,CHI - Rogers Park,800.0,1960.0,11683465,42.0153535,-87.6821598,350.0,4403.0,1172.0,30.0,8.0
2574,Condo/Co-op,7362 N Damen Ave Unit 1N,Chicago,60645.0,319000.0,Rogers Park,2100.0,1929.0,11846376,42.015799,-87.6808,202.0,4355.0,1007.0,24.0,9.0
2575,Townhouse,7539 N Ridge Blvd #6,Chicago,60645.0,315000.0,CHI - Rogers Park,1200.0,1965.0,11961925,42.0189044,-87.6841155,732.0,4948.0,1250.0,32.0,7.0
2576,Condo/Co-op,2057 W Fargo Ave #1,Chicago,60645.0,349000.0,CHI - Rogers Park,2025.42278203724,1927.0,11971072,42.016342,-87.6827115,428.0,4554.0,1167.0,25.0,10.0
2577,Condo/Co-op,1951 W Birchwood Ave Unit 2W,Chicago,60626.0,265000.0,CHI - Rogers Park,1350.0,1923.0,11967150,42.0176608,-87.6796613,219.0,4497.0,783.0,25.0,8.0
2579,Condo/Co-op,2335 W Belle Plaine Ave #213,Chicago,60618.0,249900.0,CHI - North Center,995.0,2006.0,11950737,41.9553985,-87.6874712,442.0,1108.0,1400.0,36.0,38.0
2580,Condo/Co-op,2335 W Belle Plaine Ave #413,Chicago,60618.0,255000.0,CHI - North Center,2025.42278203724,2006.0,11957825,41.9553985,-87.6874712,442.0,1108.0,1400.0,36.0,38.0
2581,Condo/Co-op,2335 W Belle Plaine Ave #107,Chicago,60618.0,250000.0,CHI - North Center,2025.42278203724,2007.0,11845694,41.9553985,-87.6874712,442.0,1108.0,1400.0,36.0,38.0
2582,Condo/Co-op,2335 W Belle Plaine Ave #109,Chicago,60618.0,236900.0,CHI - North Center,920.0,2007.0,11830199,41.9553985,-87.6874712,442.0,1108.0,1400.0,36.0,38.0
2583,Multi-Family,2102 W Belle Plaine Ave,Chicago,60618.0,950000.0,CHI - North Center,2025.42278203724,1906.0,11911349,41.9561504,-87.6814774,796.0,1246.0,766.0,42.0,57.0
2584,Condo/Co-op,2024 W Irving Park Rd #203,Chicago,60618.0,730000.0,CHI - North Center,2025.42278203724,2024.0,11966360.0,41.9544304,-87.6798188,532.0,1437.0,542.0,32.0,44.0
2585,Condo/Co-op,2024 W Irving Park Rd #402,Chicago,60618.0,880000.0,CHI - North Center,2025.42278203724,2024.0,11966370,41.9544304,-87.6798188,532.0,1437.0,542.0,32.0,44.0
2586,Condo/Co-op,2024 W Irving Park Rd #304,Chicago,60618.0,805000.0,CHI - North Center,2025.42278203724,2024.0,11965092,41.9544304,-87.6798188,532.0,1437.0,542.0,32.0,44.0
2587,Multi-Family,4128 N Maplewood Ave,Chicago,60618.0,975000.0,CHI - North Center,2025.42278203724,1954.5356613756617,11958551,41.9566742,-87.6924059,241.0,735.0,1440.0,33.0,14.0
2588,Multi-Family,2214 W Irving Park Rd,Chicago,60618.0,650000.0,CHI - North Center,2025.42278203724,1900.0,11970995.0,41.9543187,-87.6843075,734.0,1451.0,1042.0,33.0,40.0
2589,Single Family Residential,2415 W Belle Plaine Ave,Chicago,60618.0,1138000.0,CHI - North Center,2025.42278203724,1954.5356613756617,11972837,41.9556372,-87.6892236,320.0,981.0,1591.0,32.0,24.0
2593,Condo/Co-op,1801 W Larchmont Ave #316,Chicago,60613.0,339000.0,CHI - North Center,2025.42278203724,1929.0,11972856,41.9529285,-87.6745614,76.0,1656.0,242.0,39.0,41.0
2594,Condo/Co-op,1801 W Larchmont Ave #101,Chicago,60613.0,365000.0,CHI - North Center,2025.42278203724,1954.5356613756617,11967805.0,41.9529285,-87.6745614,76.0,1656.0,242.0,39.0,41.0
2595,Condo/Co-op,1842 W Irving Park Rd #203,Chicago,60613.0,489000.0,CHI - North Center,1400.0,2008.0,11964512,41.9542508,-87.6758176,113.0,1441.0,105.0,32.0,41.0
2597,Condo/Co-op,1649 W 21st St Unit 1B,Chicago,60608.0,239000.0,CHI - Lower West Side,2025.42278203724,1876.0,11972989,41.8539237,-87.6680342,459.0,2364.0,608.0,54.0,29.0
2598,Multi-Family,1530 W 18th Pl,Chicago,60608.0,375000.0,CHI - Lower West Side,2025.42278203724,1954.5356613756617,11929916.0,41.8570426,-87.6649907,685.0,1987.0,481.0,49.0,39.0
2599,Multi-Family,2039 W 18th Pl,Chicago,60608.0,395000.0,CHI - Lower West Side,2025.42278203724,1890.0,11885079,41.8565595,-87.6775489,185.0,1991.0,353.0,44.0,14.0
2600,Multi-Family,1735 W 16th St,Chicago,60608.0,575000.0,CHI - Lower West Side,2025.42278203724,1875.0,11964460,41.8593563,-87.670076,282.0,1533.0,240.0,34.0,28.0
2602,Multi-Family,1823 W Cullerton St,Chicago,60608.0,513400.0,CHI - Lower West Side,2025.42278203724,1889.0,11650447,41.8547841,-87.6720023,172.0,2218.0,444.0,54.0,23.0
2603,Multi-Family,1532 W 19th St,Chicago,60608.0,879000.0,CHI - Lower West Side,2025.42278203724,1921.0,11871043,41.8561537,-87.6651054,670.0,2109.0,522.0,47.0,39.0
2604,Multi-Family,1656 W Cermak Rd,Chicago,60608.0,539000.0,CHI - Lower West Side,2025.42278203724,1885.0,11951274,41.8524995,-87.66823,609.0,2572.0,815.0,54.0,26.0
2605,Multi-Family,1817 S Ashland Ave,Chicago,60608.0,559000.0,CHI - Lower West Side,2025.42278203724,1892.0,11883142,41.8572165,-87.6657998,596.0,1935.0,388.0,46.0,38.0
2606,Multi-Family,1635 W 17th St,Chicago,60608.0,989000.0,CHI - Lower West Side,2025.42278203724,1885.0,11907903,41.8584523,-87.6675747,417.0,1706.0,194.0,42.0,33.0
2607,Multi-Family,1854 S Ashland Ave,Chicago,60608.0,1300000.0,CHI - Lower West Side,2025.42278203724,1898.0,11914392,41.8562286,-87.6664598,520.0,2058.0,391.0,47.0,36.0
2608,Multi-Family,6214 S Bishop St,Chicago,60636.0,299999.0,CHI - West Englewood,2025.42278203724,1954.5356613756617,11846704,41.7808098,-87.6608463,502.0,3113.0,434.0,40.0,1.0
2609,Single Family Residential,6217 S Laflin St,Chicago,60636.0,245000.0,CHI - West Englewood,1536.0,1915.0,11885374,41.7807992,-87.6615696,536.0,3192.0,374.0,38.0,1.0
2610,Multi-Family,6034 S Bishop St,Chicago,60636.0,185000.0,CHI - West Englewood,2025.42278203724,1910.0,11878333,41.7839356,-87.6609458,787.0,3208.0,811.0,44.0,1.0
2611,Single Family Residential,5925 S Loomis Blvd,Chicago,60636.0,35000.0,CHI - West Englewood,3125.0,1954.5356613756617,11870938,41.7860451,-87.6593339,661.0,3133.0,1172.0,34.0,1.0
2614,Single Family Residential,5647 S Ashland Ave,Chicago,60636.0,55900.0,CHI - West Englewood,1100.0,1885.0,11966278.0,41.790871,-87.6642325,518.0,3929.0,1780.0,33.0,1.0
2615,Single Family Residential,5922 S Bishop St,Chicago,60636.0,100000.0,CHI - West Englewood,1371.0,1926.0,11955594.0,41.7861098,-87.6610197,661.0,3312.0,1114.0,34.0,1.0
2616,Single Family Residential,5955 S Elizabeth St,Chicago,60636.0,199000.0,CHI - West Englewood,1620.0,1900.0,11935118,41.7852554,-87.6556372,535.0,2706.0,1311.0,38.0,1.0
2617,Single Family Residential,5809 S Paulina St,Chicago,60636.0,129900.0,CHI - West Englewood,690.0,1900.0,11815120,41.788159,-87.6666107,90.0,4002.0,1409.0,36.0,1.0
2618,Multi-Family,5800 S Bishop St,Chicago,60636.0,580000.0,CHI - West Englewood,2025.42278203724,1914.0,11926147,41.7885032,-87.6611838,350.0,3467.0,1456.0,41.0,1.0
2620,Single Family Residential,4027 W 25th St,Chicago,60623.0,295000.0,CHI - South Lawndale,1530.0,1900.0,11933881,41.8459217,-87.7257079,1107.0,3365.0,1196.0,43.0,4.0
2622,Multi-Family,1936 S Trumbull Ave,Chicago,60623.0,138000.0,CHI - North Lawndale,2025.42278203724,1895.0,11959152,41.8545748,-87.7115058,139.0,1490.0,385.0,59.0,1.0
2626,Multi-Family,1941 S Trumbull Ave,Chicago,60623.0,180000.0,CHI - North Lawndale,2025.42278203724,1887.0,11936522,41.8545622,-87.7109981,185.0,1434.0,440.0,59.0,1.0
2627,Single Family Residential,3716 W Cermak Rd,Chicago,60623.0,349000.0,CHI - North Lawndale,2000.0,1880.0,11897870,41.8518634,-87.7182059,255.0,2287.0,488.0,52.0,2.0
2628,Condo/Co-op,3334 W Belden Ave #2,Chicago,60647.0,275000.0,CHI - Logan Square,2025.42278203724,2003.0,11972751,41.9230794,-87.7118751,566.0,3196.0,1062.0,36.0,44.0
2631,Condo/Co-op,2350 N Kedzie Ave Unit F,Chicago,60647.0,450000.0,CHI - Logan Square,1350.0,1920.0,11950413,41.9243772,-87.7077341,454.0,3349.0,805.0,40.0,78.0
2632,Condo/Co-op,2418 N Linden Pl Unit 3W,Chicago,60647.0,685000.0,CHI - Logan Square,2025.42278203724,2023.0,11959391.0,41.9255454,-87.7031752,318.0,3335.0,865.0,46.0,97.0
2633,Multi-Family,2218 N Sawyer Ave,Chicago,60647.0,1095000.0,CHI - Logan Square,2025.42278203724,1901.0,11965282,41.9217034,-87.7093518,224.0,3306.0,1204.0,41.0,50.0
2634,Condo/Co-op,2908 W Lyndale St #3,Chicago,60647.0,925000.0,CHI - Logan Square,2025.42278203724,2024.0,11964339,41.9225837,-87.7003587,252.0,2792.0,398.0,50.0,92.0
2635,Single Family Residential,2106 N Whipple St,Chicago,60647.0,650000.0,CHI - Logan Square,1200.0,1887.0,11923295.0,41.9195511,-87.7041466,180.0,2746.0,884.0,46.0,74.0
2636,Condo/Co-op,2138 N Sawyer Ave #1,Chicago,60647.0,889000.0,Palmer Square,2025.42278203724,2024.0,11955674,41.9204571,-87.709007,187.0,3118.0,1367.0,41.0,38.0
2637,Multi-Family,2235 N Kimball Ave,Chicago,60647.0,1199900.0,CHI - Logan Square,2025.42278203724,1915.0,11955859,41.9221432,-87.7117344,496.0,3318.0,1189.0,41.0,41.0
2640,Condo/Co-op,3432 W Belden Ave Unit G,Chicago,60647.0,309900.0,CHI - Logan Square,1200.0,1902.0,11957548,41.9229195,-87.7134639,709.0,3114.0,1157.0,38.0,30.0
2646,Single Family Residential,3798 W 77th St,Chicago,60652.0,365000.0,CHI - Ashburn,3100.0,1949.0,11875784.0,41.7530176,-87.7181753,734.0,3748.0,5476.0,27.0,0.0
2647,Multi-Family,4025 W Wilcox St,Chicago,60624.0,125000.0,CHI - West Garfield Park,2025.42278203724,1905.0,11971445,41.8786737,-87.7266698,332.0,1683.0,725.0,50.0,1.0
2648,Multi-Family,3934 W Van Buren St,Chicago,60624.0,150000.0,CHI - West Garfield Park,2025.42278203724,1911.0,11946084,41.8754905,-87.7245151,438.0,1372.0,269.0,51.0,1.0
2650,Multi-Family,4039 W Wilcox St,Chicago,60624.0,199900.0,CHI - West Garfield Park,2025.42278203724,1908.0,11955721,41.878644,-87.7271315,346.0,1731.0,731.0,50.0,1.0
2651,Multi-Family,3929 W Gladys Ave,Chicago,60624.0,199900.0,CHI - West Garfield Park,2025.42278203724,1913.0,11707881,41.8759695,-87.7242265,402.0,1342.0,348.0,53.0,1.0
2652,Multi-Family,3834 W Monroe St,Chicago,60624.0,294000.0,CHI - West Garfield Park,2025.42278203724,1910.0,11881691,41.8800334,-87.722186,179.0,1308.0,880.0,43.0,1.0
2653,Multi-Family,4035 W Wilcox St,Chicago,60624.0,309000.0,CHI - West Garfield Park,2025.42278203724,1905.0,11965470,41.8785817,-87.7269199,350.0,1706.0,717.0,50.0,1.0
2654,Multi-Family,4036 W Wilcox St,Chicago,60624.0,259000.0,CHI - West Garfield Park,2025.42278203724,1908.0,11386036,41.879069,-87.7270545,282.0,1742.0,791.0,51.0,1.0
2655,Multi-Family,4033 W Monroe St,Chicago,60624.0,311000.0,CHI - West Garfield Park,2025.42278203724,1895.0,11817993,41.8795327,-87.7269776,214.0,1756.0,857.0,47.0,1.0
2657,Single Family Residential,4140 W Congress Pkwy,Chicago,60624.0,150000.0,CHI - West Garfield Park,732.0,1880.0,11903391,41.874509,-87.729572,752.0,1940.0,449.0,48.0,1.0
2658,Single Family Residential,7133 S Wabash Ave,Chicago,60619.0,117000.0,CHI - Greater Grand Crossing,2025.42278203724,1922.0,11962868,41.7646109,-87.6229764,690.0,2363.0,643.0,65.0,2.0
2672,Multi-Family,7222 S Lafayette Ave,Chicago,60621.0,104000.0,CHI - Greater Grand Crossing,2025.42278203724,1900.0,11935473,41.7629809,-87.6268326,278.0,2424.0,812.0,58.0,3.0
2673,Single Family Residential,7436 S King Dr,Chicago,60619.0,135000.0,CHI - Greater Grand Crossing,1910.0,1905.0,11865818,41.7591414,-87.6154079,715.0,3383.0,1697.0,33.0,3.0
2674,Single Family Residential,7129 S Michigan Ave,Chicago,60619.0,107400.0,CHI - Greater Grand Crossing,2025.42278203724,1913.0,11841130,41.7647441,-87.621361,510.0,2437.0,733.0,67.0,2.0
2675,Single Family Residential,7133 S Indiana Ave,Chicago,60619.0,143000.0,CHI - Greater Grand Crossing,1290.0,1920.0,11882177,41.7646606,-87.6197371,329.0,2548.0,873.0,65.0,2.0
2676,Multi-Family,7000 S Wabash Ave,Chicago,60637.0,235000.0,CHI - Greater Grand Crossing,2025.42278203724,1925.0,11949233,41.7672101,-87.6236423,830.0,1990.0,296.0,65.0,2.0
2677,Single Family Residential,7443 S Wabash Ave,Chicago,60619.0,259000.0,CHI - Greater Grand Crossing,1200.0,1915.0,11946685,41.7588021,-87.6228395,716.0,3158.0,1279.0,46.0,4.0
